,RestaurantID,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude,isClosed,insertedAtTimestamp
6472,gOT7hhsGqOsLa91nOLDGxw,Court Street Restaurant & Bar,american,4.0,269,61 6th St,7030.0,40.74329,-74.02861,False,03/03/2020 18:16:14
6471,vdrHSnRc1X2pJiLJuiOfGA,Toad Hall,american,4.0,102,57 Grand St,10013.0,40.722114000000005,-74.003608,False,03/03/2020 18:16:14
6470,5-RkEmUZZZwunpJMmMYXBw,Ray's,american,2.5,25,177 Chrystie St,10002.0,40.721109999999996,-73.9925,False,03/03/2020 18:16:14
6469,7y7E2wavr-HBwEmq2snMLw,Saxon + Parole,american,4.0,778,316 Bowery,10012.0,40.72521,-73.99247,False,03/03/2020 18:16:14
6468,x7hsZRd_MyrUgAW91FM9qA,Benson's NYC,american,4.5,391,181 Essex St,10002.0,40.7218302,-73.9866963,False,03/03/2020 18:16:14
6467,zX8IF7oCbw1HrNaPmOBy-g,FERNS,american,4.5,87,166 1st Ave,10009.0,40.728809999999996,-73.98403,False,03/03/2020 18:16:14
6466,6-ShONYFIM9K8HAUOhZVlw,Da Mikele by Luzzo's,american,4.0,343,275 Church St,10013.0,40.718477,-74.004802,False,03/03/2020 18:16:14
6465,VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,american,4.0,1051,90 University Pl,10003.0,40.733828,-73.993052,False,03/03/2020 18:16:14
6464,vtKxYnrZld4w6wG82Vm4pg,Tribeca Grill,american,3.5,607,375 Greenwich St,10013.0,40.719609999999996,-74.00990999999999,False,03/03/2020 18:16:14
6463,dpDbAqjIVWUOb1W-XBMKJw,ARDYN,american,4.5,83,33 W 8th St,10011.0,40.733059999999995,-73.99801,False,03/03/2020 18:16:14
6462,oopgHvduXbtgwNRmybEhgQ,Sons of Essex,american,4.0,1238,133 Essex St,10002.0,40.720315,-73.987774,False,03/03/2020 18:16:14
6461,M2wnfA4K3DVwuAv0DCPTdQ,Covina,american,4.5,346,127 E 27th St,10016.0,40.7423054,-73.98321490000001,False,03/03/2020 18:16:14
6460,8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,american,4.0,290,9 9th Ave,10014.0,40.73985,-74.00639,False,03/03/2020 18:16:14
6459,LbhYkhIOG5Vq-q9PbLcNnA,Onieals,american,4.0,338,343 Park Ave,7030.0,40.7416,-74.03224,False,03/03/2020 18:16:14
6458,Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,american,4.0,656,170 Waverly Pl,10014.0,40.7336021670705,-74.001675412843,False,03/03/2020 18:16:14
6457,3idAtiEXe_XfTcPoZC_DcQ,Westville East,american,4.0,1032,173 Ave A,10009.0,40.72847,-73.98213,False,03/03/2020 18:16:14
6456,pNYcGGAj4AYaExlmrEmfUw,Harry's,american,4.0,685,1 Hanover Sq,10004.0,40.704512,-74.009834,False,03/03/2020 18:16:14
6455,7Bb_IDWV_zJqpBjAvxuBIA,Cooper's Craft & Kitchen,american,4.0,436,87 2nd Ave,10003.0,40.72704,-73.9892,False,03/03/2020 18:16:14
6454,9epyzBMgOVV71p22eYyjRA,Highlands NYC,american,4.0,402,150 W 10th St,10014.0,40.734345000000005,-74.00109570000001,False,03/03/2020 18:16:14
6453,IiIzeFqe4tJiHaAWyw7ddg,West End Bar & Grill,american,4.0,387,813 8th Ave,10019.0,40.7615693,-73.9867747,False,03/03/2020 18:16:14
6474,xfpq6PpkYLAwIeFWQVkiGg,Maxwell's Bar & Restaurant,american,3.5,129,59 Reade St,10007.0,40.7147585,-74.0064063,False,03/03/2020 18:16:14
2999,DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,american,4.0,255,2269 Adam Clayton Powell Jr Blvd,10030.0,40.814269116974295,-73.9441050339131,False,03/03/2020 18:04:42
6475,Rgm8BwcoqfIVSl2QSEOhbQ,Craft,american,4.0,1012,43 E 19th St,10003.0,40.73818,-73.98866,False,03/03/2020 18:16:14
6477,PMp7WlHIXQUnej-Ds1jRfw,Blind Tiger Ale House,american,4.0,886,281 Bleecker St,10014.0,40.731926,-74.00322299999999,False,03/03/2020 18:16:14
6498,Cz6It2NB_QBXCjnlsWGZSA,Boulton & Watt,american,4.0,679,5 Ave A,10009.0,40.722496299999996,-73.986439,False,03/03/2020 18:16:21
6497,bRPq-Nmct5bOuOtsu8fC7Q,S'MAC,american,3.5,2186,197 1st Ave,10003.0,40.730212,-73.983724,False,03/03/2020 18:16:21
6496,LJTGRkX5yWoqx1jJ7E4zqw,Haymaker Bar and Kitchen,american,4.0,339,252 W 29th St,10001.0,40.74875084963929,-73.995229748466,False,03/03/2020 18:16:21
6495,YSflX6shqcP3zYno0Zz75Q,While We Were Young,american,4.0,337,183 W 10th St,10014.0,40.73437,-74.00272,False,03/03/2020 18:16:21
6494,lHGQM__w1x5Dxiq3aRPCTQ,White Horse Tavern - Financial District,american,4.0,373,25 Bridge St,10004.0,40.703720000000004,-74.01236999999999,False,03/03/2020 18:16:21
6493,v8_MaF5d2u5qZ6evINBsig,Coarse NY,american,4.5,218,306 W 13th St,10014.0,40.739129999999996,-74.00363,False,03/03/2020 18:16:21
6492,xMUZfoyzyJoTfZxrEZus4Q,Mom's Kitchen & Bar,american,4.5,703,701 9th Ave,10019.0,40.76247,-73.9901,False,03/03/2020 18:16:21
6491,FBB7VTxx3gwsXwEUNRt6lg,TAK Room,american,4.0,110,20 Hudson Yards,10001.0,40.7491302490234,-73.9923629760742,False,03/03/2020 18:16:21
6490,jz9QXgIAW3192pn8bzg9bw,Feroce Pizza & Bocce Bar,american,4.0,23,105 W 28th St,10001.0,40.7464653,-73.99096170000001,False,03/03/2020 18:16:21
6489,23grP9R1Bt2K_N6iCDU8EQ,Holy Ground,american,4.0,66,112 Reade St,10013.0,40.71601,-74.00859,False,03/03/2020 18:16:21
6488,Fl8f8jOGyTV9_SqHgbGZbA,Del Frisco's Grille,american,3.5,151,250 Vesey St,10080.0,40.714166999999996,-74.016111,False,03/03/2020 18:16:15
6487,Bdneg2FELG-GNQnc-zq1YA,Momofuku Kāwi,american,4.0,181,20 Hudson Yards,10001.0,40.7538408290715,-74.0003704647111,False,03/03/2020 18:16:15
6486,9Ke2V1SJVOPyr4z3Bj4_IQ,Sky 55 Bar & Grill,american,4.5,19,55 Water St,10041.0,40.703234,-74.008687,False,03/03/2020 18:16:15
6485,8EBOj5bMglNI-jRIQvf6wg,Cheese Grille,american,4.0,566,188 Allen St,10002.0,40.7219115,-73.9886709,False,03/03/2020 18:16:15
6484,2VpurA2lb-q90nmALklNcA,Perry St,american,4.0,935,176 Perry St,10014.0,40.73442,-74.00971,False,03/03/2020 18:16:15
6483,51_f1MyuRFpEIpzb57YmEA,Hendriks,american,4.0,378,557 3rd Ave,10016.0,40.747395000000004,-73.97649,False,03/03/2020 18:16:14
6482,hFZ5qw8gvWiBUbmbahSalg,Wolfgang's Steakhouse,american,4.0,552,409 Greenwich St,10013.0,40.72110870000001,-74.0098128,False,03/03/2020 18:16:14
6481,E6Y4ICdoqtYkFilRLfrOHA,Ducks Eatery,american,4.0,623,351 E 12th St,10003.0,40.730625200000006,-73.98462679999999,False,03/03/2020 18:16:14
6480,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St.,american,4.0,4604,1515 Broadway,10036.0,40.7582662685627,-73.98654,False,03/03/2020 18:16:14
6479,tHW3EwGwai1AiWQ6ZD-wjg,Industry Kitchen,american,3.5,581,70 South St,10005.0,40.704943474087294,-74.0048825740814,False,03/03/2020 18:16:14
6478,Rj2ACaJcbroJLPDhRhzvBw,Shuka,american,4.0,454,38 MacDougal St,10012.0,40.72707,-74.00283,False,03/03/2020 18:16:14
6476,CVxz9B5ncpMwVK1bk_c1YA,Veselka,american,4.0,2563,144 2nd Ave,10003.0,40.728950500488295,-73.9869689941406,False,03/03/2020 18:16:14
2950,YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,american,4.0,178,138 Division St,10002.0,40.714498871349,-73.9915559401866,False,03/03/2020 18:04:32
2250,q0OO1JVSao8MV0RzGW5Ikw,The Cheesecake Factory,american,3.0,610,390 Hackensack Ave,7601.0,40.904881,-74.029963,False,03/03/2020 18:02:19
850,Orbsfc3nI21mQ8cwSPahhg,The Four Horsemen,american,4.5,179,295 Grand St,11211.0,40.71305,-73.95732,False,03/03/2020 18:00:22
3673,I6KHYESZdZQz0fnMaMyIpQ,Zusik,american,4.5,147,202 W 14th St,10011.0,40.738532,-74.00036800000001,False,03/03/2020 18:06:55
3672,7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,american,4.0,717,403 E 12th St,10009.0,40.730006,-73.983225,False,03/03/2020 18:06:55
3671,ooYUO3Pq_qypc1NXFzeLYQ,City Vineyard,american,4.0,827,233 West St,10013.0,40.720558200000006,-74.0118093,False,03/03/2020 18:06:55
3670,b3x1ORxAm9Wr5108EEe6mA,Sister Jane NYC,american,4.5,54,349 E 13th St,10003.0,40.730920000000005,-73.98335,False,03/03/2020 18:06:55
3669,oLA02lMIfgvbYquvXzkARw,Lillie's Victorian Establishment,american,4.0,1451,249 W 49th St,10019.0,40.7614625,-73.9860519,False,03/03/2020 18:06:55
3668,fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,american,4.5,1317,424 E 9th St,10009.0,40.7275,-73.9838,False,03/03/2020 18:06:55
3667,DRitJoNGTkHXZvH_YpLIAw,Marc Forgione,american,4.5,917,134 Reade St,10013.0,40.71647,-74.0095599,False,03/03/2020 18:06:55
3666,VgN7z58EIHmxZ-l73WOz7w,Sisters,american,3.0,291,900 Fulton St,11238.0,40.6828717,-73.96518090000001,False,03/03/2020 18:06:55
3665,RemvTpxalDjSew5HwmNzUQ,The Dead Rabbit,american,4.0,1564,30 Water St,10004.0,40.70329,-74.01102,False,03/03/2020 18:06:55
3664,9AXTJkwXdWaJaQkCjpj6mA,Sunday in Brooklyn,american,4.0,774,348 Wythe Ave,11249.0,40.714145,-73.965322,False,03/03/2020 18:06:55
3663,zcPWqsiqaPpNh8nJXR4gpw,The Commodore,american,4.0,552,366 Metropolitan Ave,11211.0,40.7138257110445,-73.9556050300598,False,03/03/2020 18:06:55
3662,sDajjybHSYFw8gTVbknPGA,Jack Doyle's Bar & Restaurant,american,4.0,329,240 W 35th St,10001.0,40.752132,-73.99185200000001,False,03/03/2020 18:06:55
3661,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St.,american,4.0,4604,1515 Broadway,10036.0,40.7582662685627,-73.98654,False,03/03/2020 18:06:55
3660,DW5SL9RM-kJnmRyYo4oEqg,Ruby's - Murray Hill,american,4.0,461,442 3rd Ave,10016.0,40.74364,-73.97985,False,03/03/2020 18:06:55
3659,gt-0HkY2DC-NscmhOsKOWw,The Hutton,american,4.5,210,225 Hutton St,7307.0,40.746707841753995,-74.0555749833584,False,03/03/2020 18:06:55
3658,Ys9iYSjuFDpZj7B1X07v5g,Liberty Bagels Midtown,american,4.5,467,260 W 35th St,10001.0,40.75255,-73.99249,False,03/03/2020 18:06:55
3657,56nGFQ5PVuGErwcAR34QAw,Meadowsweet,american,4.0,386,149 Broadway,11211.0,40.7103995,-73.96323840000001,False,03/03/2020 18:06:55
3656,y6XohzcYjUAQOD8U3NT_yw,The Stag's Head,american,4.0,430,252 E 51st St,10022.0,40.755592,-73.968588,False,03/03/2020 18:06:55
3655,iZeAlmKKvxnPu5oUKN-B3Q,Sweet Chick,american,4.0,615,341 Flatbush Ave,11217.0,40.67763,-73.97255,False,03/03/2020 18:06:55
3654,3NbhYebjZPjLTWZZyRuhsw,The Winslow,american,4.5,537,243 E 14th St,10003.0,40.7327766418457,-73.98521423339841,False,03/03/2020 18:06:55
3653,NqwwyMMXIS-JnwdDQBQT9A,Bazar Tapas Bar and Restaurant,american,4.0,437,31 W 26th St,10010.0,40.74437,-73.99014,False,03/03/2020 18:06:55
3674,4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,american,4.5,1001,75 Washington Pl,10011.0,40.7320640251595,-73.9996931018524,False,03/03/2020 18:06:55
3652,v8_MaF5d2u5qZ6evINBsig,Coarse NY,american,4.5,218,306 W 13th St,10014.0,40.739129999999996,-74.00363,False,03/03/2020 18:06:55
3675,K2k8PWU-vYqcs0cgqkrx9Q,THE WELL Kitchen & Table,american,4.0,29,2 East 15th St,10003.0,40.7365834764231,-73.992991476023,False,03/03/2020 18:06:55
3677,ETgJqJHV7BW6pIr9Ox74sA,Amélie,american,4.5,2669,22 W 8th St,10011.0,40.7327,-73.99766,False,03/03/2020 18:06:55
3698,33tYNCEBSlDaQOgRq8-L9g,Muse Bar,american,5.0,6,130 W 46th St,10036.0,40.75792,-73.98375,False,03/03/2020 18:07:02
3697,SF2G4QfcSV03sMCSsv5s2g,The Cellar,american,4.0,664,900 Broadway,10003.0,40.738890000000005,-73.9897,False,03/03/2020 18:07:02
3696,0BzxIsoRuFvxbMPl-iH70A,Market Table,american,4.0,788,54 Carmine St,10014.0,40.729765925587294,-74.00376652778621,False,03/03/2020 18:07:02
3695,qOp4T7UxfL6MgO41dN3Qlg,Whitman's,american,4.0,628,406 E 9th St,10009.0,40.727942,-73.98446899999999,False,03/03/2020 18:07:02
3694,os09iVkYkzIg9G1xEIepiA,Momofuku Nishi,american,4.0,595,232 8th Ave,10011.0,40.7443479,-73.9988054,False,03/03/2020 18:07:02
3693,I6optu9x0JAf8oT5lqJ8qw,Blue Dog Cookhouse & Bar,american,4.0,1229,308 W 50th St,10019.0,40.762440000000005,-73.98674,False,03/03/2020 18:07:02
3692,MKMx5TAmzXfjgLdXgu6FVQ,South Brooklyn Foundry,american,4.5,261,6909 3rd Ave,11209.0,40.63539,-74.02601999999999,False,03/03/2020 18:07:02
3691,0yg9DS4RDceQ6HgH3Jx80Q,Sean's Bar & Kitchen,american,4.0,302,42 West 48th St,10036.0,40.75801,-73.98008,False,03/03/2020 18:06:56
3690,gTCqX_Xw087KP608dZTfjw,The Chelsea Bell,american,3.5,116,316 8th Ave,10001.0,40.746890966512794,-73.99707841875171,False,03/03/2020 18:06:56
3689,AKHA6ZU8uM3vmLwH2hqH_A,Loring Place,american,4.5,405,21 W 8th St,10011.0,40.732994079589794,-73.9975357055664,False,03/03/2020 18:06:56
3688,WqfWUXT66Q6SaoT9x2adzw,Porchlight,american,3.5,218,271 11th Ave,10001.0,40.7518044,-74.0050735,False,03/03/2020 18:06:56
3687,j10m0W_qwZ4QoIqYcUMKNg,Foley's NY,american,4.0,246,18 W 33rd St,10001.0,40.7481499,-73.98651890000001,False,03/03/2020 18:06:55
3686,xbrQ2dHuQoFJmNxAuOky4A,Vic's,american,4.0,466,31 Great Jones St,10012.0,40.726929999999996,-73.99319,False,03/03/2020 18:06:55
3685,-6tSx9IXwt1btreBtcyZ0g,Würstbar,american,4.5,319,516 Jersey Ave,7302.0,40.72038,-74.04648,False,03/03/2020 18:06:55
3684,FscXu9Lut9UA8ItjPY8WIA,Mulberry & Vine,american,4.0,133,55 W 27th St,10001.0,40.74527,-73.99035,False,03/03/2020 18:06:55
3683,z8TIY5xLeQptbXxZp3LpsA,Felice 56,american,5.0,30,15 W 56th St,10019.0,40.762862,-73.97539599999999,False,03/03/2020 18:06:55
3682,LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,american,4.0,1733,38 W 39th St,10018.0,40.7522888979927,-73.9841403450024,False,03/03/2020 18:06:55
3681,BvnEhQ_8Db95Kf0ZGa4s7w,JG Melon,american,3.5,214,89 MacDougal St,10012.0,40.7290891,-74.00143259999999,False,03/03/2020 18:06:55
3680,LppKzOZ2ZGmD7GrP5JAh5Q,The Box,american,3.0,400,189 Chrystie St,10002.0,40.72189,-73.99228000000001,False,03/03/2020 18:06:55
3679,QTVaZDiFElJ-d8vqd0DWww,Emmy Squared Upper East Side,american,4.0,46,1426 3rd Ave,10028.0,40.77564,-73.9565,False,03/03/2020 18:06:55
3678,j3HLOkrjzBjcvYPiIHua1A,Jasper's Taphouse + Kitchen,american,4.0,363,761 9th Ave,10019.0,40.764266,-73.98861219999999,False,03/03/2020 18:06:55
3676,OzgvdC0oJPh1FQTLJF2yXw,Fancy Nancy,american,4.0,161,1038 Bedford Ave,11205.0,40.689550200000006,-73.9554046,False,03/03/2020 18:06:55
3699,RZvUUM0vJVji8mSnPSFhTA,James,american,3.5,449,605 Carlton Ave,11238.0,40.678984,-73.971489,False,03/03/2020 18:07:02
3651,3Q4FMHLSTM8sATaEHeZ6Tg,Blanca,american,4.0,168,261 Moore St,11206.0,40.7050708681994,-73.933581,False,03/03/2020 18:06:54
5099,DodCeSN_hkXCJDoJ0uVxKg,Nix,american,4.0,549,72 University Pl,10003.0,40.73323,-73.99359,False,03/03/2020 18:11:39
5072,w9I5sGHkwOyLe1yFQ0XBeg,Silver Light Tavern,american,4.5,56,689 Lorimer St,11211.0,40.71747,-73.95005,False,03/03/2020 18:11:37
5071,WWipFbd6Z-RJs23W4pcTQA,Travertino Cucina Romana,american,4.5,11,118 E 116th St,10029.0,40.798707,-73.942436,False,03/03/2020 18:11:36
5070,bfTN46ZuFean1ahYVE3s9Q,The Marilyn,american,5.0,10,19 W 31st St,10001.0,40.747222,-73.98699,False,03/03/2020 18:11:36
5069,ssGhu4n3emZ9kEPVf371IQ,Cookshop,american,4.0,2091,156 10th Ave,10011.0,40.7454251,-74.0056084,False,03/03/2020 18:11:36
5068,jf3JRaxUYU93x8LFU-8gkA,GupShup,american,4.0,277,115 E18th St,10003.0,40.7368323318866,-73.9877132715179,False,03/03/2020 18:11:36
5067,l9b8NbDyhKhnjLKtUwlPwQ,Olea,american,4.0,860,171 Lafayette Ave,11238.0,40.6877844,-73.9706046,False,03/03/2020 18:11:36
5066,D2qV8sDdHEFlHbVz7VSHRQ,Black Tap - Soho,american,3.5,1173,529 Broome St,10013.0,40.723807,-74.004351,False,03/03/2020 18:11:36
5065,cCWR47_Qeb611F_J8iz_ig,Sammy's Roumanian Steakhouse,american,4.0,429,157 Chrystie St,10002.0,40.720428999999996,-73.99287199999999,False,03/03/2020 18:11:36
5064,Maks_EfVcTOe20TnGQy_MQ,The Capital Grille,american,4.0,758,120 W 51st St,10020.0,40.7607390928484,-73.98137808662109,False,03/03/2020 18:11:36
5063,jEkqVhK6lSfTR6Hw564CDw,Farm to Burger,american,4.0,48,310 West 40th St,10018.0,40.756159999999994,-73.99171,False,03/03/2020 18:11:36
5062,HXqpZ5Sq7eeDoxAeZI3nTw,The DL,american,2.5,587,95 Delancey St,10002.0,40.7185899,-73.9893704,False,03/03/2020 18:11:35
5061,4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,american,4.5,1001,75 Washington Pl,10011.0,40.7320640251595,-73.9996931018524,False,03/03/2020 18:11:35
5060,OiSjFh06dsNonI0cPXMSOw,Bondurants,american,4.0,465,303 E 85th St,10028.0,40.777291999999996,-73.951854,False,03/03/2020 18:11:35
5059,iZeAlmKKvxnPu5oUKN-B3Q,Sweet Chick,american,4.0,615,341 Flatbush Ave,11217.0,40.67763,-73.97255,False,03/03/2020 18:11:35
5058,blaTQKod-nz94F3Fm_ZoYQ,Osteria Laura,american,5.0,17,1890 Adam Clayton Powell Jr Blvd,10026.0,40.80251,-73.95355,False,03/03/2020 18:11:35
5057,n-JSnKZcF1Bs-RPcIlb0qw,Elephant & Castle,american,4.0,536,68 Greenwich Ave,10011.0,40.736214000000004,-74.000729,False,03/03/2020 18:11:35
5056,FJepPR5CYRggxRwAjlqg6A,Bowery Road,american,4.0,213,132 4th Ave,10003.0,40.7333427,-73.99019240000001,False,03/03/2020 18:11:35
5055,mPOa5FLgjWrK3k6yxBGQnw,The Clam,american,4.0,356,420 Hudson St,10014.0,40.73030766120021,-74.00680303576391,False,03/03/2020 18:11:35
5054,bRPq-Nmct5bOuOtsu8fC7Q,S'MAC,american,3.5,2186,197 1st Ave,10003.0,40.730212,-73.983724,False,03/03/2020 18:11:35
5053,YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,american,4.0,178,138 Division St,10002.0,40.714498871349,-73.9915559401866,False,03/03/2020 18:11:34
5052,P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,american,4.0,640,145 W Broadway,10013.0,40.71692,-74.00792,False,03/03/2020 18:11:34
5073,i38R1KxL99JoG-Ns7FyyGw,12 Chairs,american,4.0,520,56 MacDougal St,10012.0,40.72759,-74.0024,False,03/03/2020 18:11:37
3650,B-MDhRKRTmTqj4Vp_p8AGw,P.J. Clarke's,american,3.0,550,250 Vesey St,10281.0,40.7136996616618,-74.0162283182144,False,03/03/2020 18:06:54
5075,veq1Bl1DW3UWMekZJUsG1Q,Gramercy Tavern,american,4.5,2885,42 E 20th St,10003.0,40.738527000000005,-73.988417,False,03/03/2020 18:11:37
5077,8Y5Ytn30Wup9sNf2n99s1A,NOMO Kitchen,american,3.5,532,9 Crosby St,10013.0,40.7198301,-74.0000708,False,03/03/2020 18:11:39
5098,UILT56veNs63NASF3dGRKA,Fieldtrip,american,4.5,90,109 Malcolm X Blvd,10026.0,40.80165,-73.95029,False,03/03/2020 18:11:39
5097,bW3mY-voyav37nU0uaLmNQ,Dante,american,4.0,332,79-81 Macdougal St,10012.0,40.728790000000004,-74.00165,False,03/03/2020 18:11:39
5096,19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,american,3.5,444,928 Broadway,10010.0,40.7400486,-73.98930179999999,False,03/03/2020 18:11:39
5095,DIqsYe-HJS8etyDyXNovBg,Seamores,american,4.0,710,390 Broome St,10013.0,40.72074,-73.99696,False,03/03/2020 18:11:39
5094,BBPiBgyMmLX5RzaKCB0AeQ,Llama Inn,american,4.0,464,50 Withers St,11211.0,40.71672,-73.95051,False,03/03/2020 18:11:39
5093,JXcYD52B4190gIh6_RSXCg,Lilly's Craft and Kitchen,american,4.0,993,675 9th Ave,10036.0,40.761379999999996,-73.99070999999999,False,03/03/2020 18:11:39
5092,FBB7VTxx3gwsXwEUNRt6lg,TAK Room,american,4.0,110,20 Hudson Yards,10001.0,40.7491302490234,-73.9923629760742,False,03/03/2020 18:11:39
5091,SLD513aTy53UMk4wQP8Wcg,The Expat,american,4.0,57,64 Tiemann Pl,10027.0,40.815509999999996,-73.96008,False,03/03/2020 18:11:39
5090,6hKJePanmG9AxK4dfwgyyg,The Horny Ram,american,4.0,472,951 2nd Ave,10022.0,40.75528,-73.96857,False,03/03/2020 18:11:39
5089,G-J99nXShLckBGZkQnzhEA,BarBacon Union Square,american,4.0,142,127 4th Ave,10003.0,40.73324,-73.9896,False,03/03/2020 18:11:39
5088,CDNPBE5mB5Zl-3LqK-BAnw,The Banty Rooster,american,4.5,18,24 Greenwich Ave,10011.0,40.734961,-73.99984599999999,False,03/03/2020 18:11:39
5087,gbtGZtbjaFDgTHs2x6gedQ,ININE Bistro,american,4.0,22,53 Bruckner Blvd,10454.0,40.80669,-73.92673,False,03/03/2020 18:11:39
5086,BEYmqrP1_TC0nhnTGKkkJg,Ella Social,american,4.0,498,249 Columbus Ave,10023.0,40.7769826,-73.9788067,False,03/03/2020 18:11:39
5085,toxwdOCz37bX5dJ_O1h2Ew,Sugarcane Raw Bar Grill,american,4.0,579,55 Water St,11201.0,40.703799,-73.992343,False,03/03/2020 18:11:39
5084,2O5w-15_AVnnVJEtlWWE_A,Clinton Hall,american,4.0,165,601 E 189th St,10458.0,40.85735,-73.88574,False,03/03/2020 18:11:39
5083,Bdneg2FELG-GNQnc-zq1YA,Momofuku Kāwi,american,4.0,181,20 Hudson Yards,10001.0,40.7538408290715,-74.0003704647111,False,03/03/2020 18:11:39
5082,CAXzWJyV2UzYMAImM_YkWA,The Grill,american,4.0,188,99 E 52nd St,10022.0,40.758323,-73.97189200000001,False,03/03/2020 18:11:39
5081,0EtZ1xhnXWp4-ysNVwItYA,Distilled,american,4.0,774,211 W Broadway,10013.0,40.7189994,-74.0062975,False,03/03/2020 18:11:39
5080,OYKNRBU-unLF-r0bRZwY3A,Peaches,american,3.5,1099,393 Lewis Ave,11233.0,40.6818070319111,-73.9346463688382,False,03/03/2020 18:11:39
5079,2VpurA2lb-q90nmALklNcA,Perry St,american,4.0,935,176 Perry St,10014.0,40.73442,-74.00971,False,03/03/2020 18:11:39
5078,fuS39acPaRi38DhSSwEI4Q,Felice,american,4.0,362,15 Gold St,10038.0,40.70789,-74.00712,False,03/03/2020 18:11:39
5076,JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,american,4.0,176,52 W 13th St,10011.0,40.7362063,-73.9965962,False,03/03/2020 18:11:37
1550,2VpurA2lb-q90nmALklNcA,Perry St,american,4.0,935,176 Perry St,10014.0,40.73442,-74.00971,False,03/03/2020 18:00:57
5750,cSRzfprFfAnT1nAcQMgrDA,Fred's Restaurant,american,4.0,758,476 Amsterdam Ave,10024.0,40.7856233,-73.97670670000001,False,03/03/2020 18:13:53
5752,IBgjj5VBu5JJvKgo9EzKrg,The Three Monkeys,american,4.0,1151,236 W 54th St,10019.0,40.764164,-73.98306,False,03/03/2020 18:13:54
876,7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,american,4.0,717,403 E 12th St,10009.0,40.730006,-73.983225,False,03/03/2020 18:00:23
877,-6tSx9IXwt1btreBtcyZ0g,Würstbar,american,4.5,319,516 Jersey Ave,7302.0,40.72038,-74.04648,False,03/03/2020 18:00:23
878,77EedCTJY1biWIYSzAulCQ,J.G. Melon,american,3.5,1269,1291 3rd Ave,10021.0,40.77105,-73.95931,False,03/03/2020 18:00:23
879,2lOF2K5CoZ1QqmfRNF_mcA,Ryan's Daughter,american,4.0,235,350 E 85th St,10028.0,40.77628,-73.95048,False,03/03/2020 18:00:23
880,EaAAP-gDALDL7GxcseMjBQ,The Polo Bar,american,4.0,421,1 E 55th St,10022.0,40.761559099,-73.97434271350001,False,03/03/2020 18:00:23
881,qey4HXKGJTlhAcN5ZbEdZQ,Astoria Craft,american,4.0,172,1801 26th Rd,11102.0,40.77332,-73.92715,False,03/03/2020 18:00:23
882,UXVDyIzmO5kmJnlv-HDXLg,Cafeteria,american,3.5,3296,119 7th Ave,10011.0,40.740567590122,-73.9980747946,False,03/03/2020 18:00:23
883,scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,american,4.0,612,1065 Ave Of The Americas,10018.0,40.75403,-73.98539,False,03/03/2020 18:00:23
884,XAeGAF5MGr7P6A13SnXbjQ,Merchants River House,american,4.0,448,375 S End Ave,10280.0,40.7112882252543,-74.0176175854584,False,03/03/2020 18:00:23
885,vtKxYnrZld4w6wG82Vm4pg,Tribeca Grill,american,3.5,607,375 Greenwich St,10013.0,40.719609999999996,-74.00990999999999,False,03/03/2020 18:00:23
886,rU9cKxAVU4Gd_JhAqp_bTA,Buttermilk Channel,american,4.0,1880,524 Court St,11231.0,40.675919,-73.999059,False,03/03/2020 18:00:23
887,MAVQQzta-liFNgoeDP5z8A,Emma Bistro,american,4.0,350,2 Hilliard Ave,7020.0,40.825959999999995,-73.9743,False,03/03/2020 18:00:23
888,3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,american,4.5,388,40-01 Queens Blvd,11104.0,40.743993446230895,-73.9240421354771,False,03/03/2020 18:00:23
889,1Jjg8-vQVRQqqtL4sODi5g,Mekelburg's,american,4.0,261,293 Grand Ave,11238.0,40.687542,-73.962334,False,03/03/2020 18:00:23
890,7xxlBDcXm7wwJW5OVD5bFQ,The Queensboro,american,4.0,243,80-02 Northern Blvd,11372.0,40.7552154,-73.8870393,False,03/03/2020 18:00:23
891,bxju4seaE8hE-HpLrBomgw,Eats,american,3.5,428,1055 Lexington Ave,10021.0,40.7722,-73.96065,False,03/03/2020 18:00:23
